ID,Name,Designer,Link,Description,Image,Materials,Code,Width,Depth,Height,Seat Height
92,Polar Table,PearsonLloyd,https://www.tacchini.it/en/https://www.tacchini.it/en/low-tables/polar-table/,"A matching side table completes the Polar system. Also designed by Pearson Lloyd and inspired by spectacular glacier formations, it features asymmetrical",https://www.tacchini.it/wp-content/uploads/2017/11/PolarTable-64.svg,Table: polypropylene stamp.; Finishes:,Cod.,1,1,49,41.0
93,Ledge,Gordon Guillaumier,https://www.tacchini.it/en/https://www.tacchini.it/en/low-tables/ledge/,"Designed to complement the sofas in the modular system Chill-Out, and echoing their essential lines, Ledge is a small coffee table with an offset metal",https://www.tacchini.it/wp-content/uploads/2017/11/Ledge-56-1.svg,Top: table top thickness 12 mm around the edges and 20 mm in the middle. Anti-stain marble treatment available on request.; Base/legs: tubular metal base Ø 16 mm available matt chromed or powder-coated painted in different colors.; Top:; Base/legs:,Cod.,1,52,28,52.0
94,Chill-Out Table,Gordon Guillaumier,https://www.tacchini.it/en/https://www.tacchini.it/en/low-tables/chill-out-table/,"A system of sofas, armchairs and coffee tables, inspired by the themes of freedom, simplicity and lightness, Chill-Out are ideal for domestic or",https://www.tacchini.it/wp-content/uploads/2018/05/Chill-Out-Table-1.svg,Top: table top thickness 12 mm around the edges and 20 mm in the middle. Anti-stain treatment available on request.; Base/legs: tubular metal base Ø 16 mm available matt chromed or power-coated painted in different colors.; Top:; Base/legs:,1CHIL140W,1,140,142,67.0
94,Chill-Out Table,Gordon Guillaumier,https://www.tacchini.it/en/https://www.tacchini.it/en/low-tables/chill-out-table/,"A system of sofas, armchairs and coffee tables, inspired by the themes of freedom, simplicity and lightness, Chill-Out are ideal for domestic or",https://www.tacchini.it/wp-content/uploads/2018/05/Chill-Out-Table-1.svg,Top: table top thickness 12 mm around the edges and 20 mm in the middle. Anti-stain treatment available on request.; Base/legs: tubular metal base Ø 16 mm available matt chromed or power-coated painted in different colors.; Top:; Base/legs:,1CHIL70W,1,70,72,67.0
95,Clockwise,Michael Anastassiades,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/clockwise/,"Simple and monumental, Clockwise reveals its subtle humour only to those who manage to grasp the play of steps that define the position of the legs and",https://www.tacchini.it/wp-content/uploads/2024/04/Tacchini-Clockwise-Rectangular.svg,"Available in Verde Mediterraneo marble, Verde Avocado marble with a matte finish and in natural stained ash wood.; Marble structure:; Ash structure:",Cod.,250,250,130,73.0
95,Clockwise,Michael Anastassiades,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/clockwise/,"Simple and monumental, Clockwise reveals its subtle humour only to those who manage to grasp the play of steps that define the position of the legs and",https://www.tacchini.it/wp-content/uploads/2024/04/Tacchini-Clockwise-Rectangular.svg,"Available in Verde Mediterraneo marble, Verde Avocado marble with a matte finish and in natural stained ash wood.; Marble structure:; Ash structure:",Cod.,160,160,160,73.0
96,Orbit,Faye Toogood,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/orbit/,"Orbit coffee table and desk are part of Cosmic: Toogood’s collaborative collection with Tacchini. Cosmic is full of irregular, elliptical shapes. Orbit",https://www.tacchini.it/wp-content/uploads/2024/04/Tacchini-Orbit-Desk.svg,Glossy lacquered wooden top with hide insert.; Wooden legs covered in hide.; Plaster version:; Green version:,Cod.,140,141,65,75.0
96,Orbit,Faye Toogood,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/orbit/,"Orbit coffee table and desk are part of Cosmic: Toogood’s collaborative collection with Tacchini. Cosmic is full of irregular, elliptical shapes. Orbit",https://www.tacchini.it/wp-content/uploads/2024/04/Tacchini-Orbit-Desk.svg,Glossy lacquered wooden top with hide insert.; Wooden legs covered in hide.; Plaster version:; Green version:,Cod.,140,141,65,28.0
97,T–Table,Tobia Scarpa,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/t-table/,"Two simple elements skilfully fit into each other, a bond studied down to the smallest detail that connects the top and the legs to ensure maximum",https://www.tacchini.it/wp-content/uploads/2023/04/Tacchini-TTable-01.svg,Top: open pore stained MDF oak veneer; Base/Legs: open pore stained plywood walnut veneer; Oak top:; Base/legs:,Cod.,1,236,236,109.0
97,T–Table,Tobia Scarpa,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/t-table/,"Two simple elements skilfully fit into each other, a bond studied down to the smallest detail that connects the top and the legs to ensure maximum",https://www.tacchini.it/wp-content/uploads/2023/04/Tacchini-TTable-01.svg,Top: open pore stained MDF oak veneer; Base/Legs: open pore stained plywood walnut veneer; Oak top:; Base/legs:,Cod.,1,322,322,109.0
98,Orpheus,Lorenzo Bini,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/orpheus/,"An indefinite shape, a gesture, a single material. For this original dining table, Lorenzo Bini is inspired by the work of Cy Twombly and transforms it",https://www.tacchini.it/wp-content/uploads/2023/04/Tacchini-Orpheus.svg,Top and base/legs:,Cod.,1,180,200,161.0
99,Parker,Lorenzo Bini,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/parker/,Like “Orpheus” – the marble table born from the creativity of Lorenzo Bini – Parker takes up the indefinite shape of detail of Cy Twombly’s work but finds,https://www.tacchini.it/wp-content/uploads/2023/04/Tacchini-Parker-01.svg,Oak top and base/legs:,Cod.,1,200,200,161.0
100,Togrul,Gordon Guillaumier,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/togrul/,"A totem that transforms any room into a temple of conviviality. With Togrul, designer Gordon Guillaumier goes beyond the limits of matter to create a",https://www.tacchini.it/wp-content/uploads/2022/01/Tacchini-2021-Togrul-01.svg,"Top: top with a thickness of 20 mm. Stain-resistant treatment for marble available on request.; Undertop in mdf, 19 mm thick, matt black lacquered.; Base/legs: leg in rigid polyurethane, finishing with spatulated clay in different colors. Painted iron ballast inside the leg.; Top:; Base/legs:; Top and base/legs:",Cod.,1,95,95,73.0
100,Togrul,Gordon Guillaumier,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/togrul/,"A totem that transforms any room into a temple of conviviality. With Togrul, designer Gordon Guillaumier goes beyond the limits of matter to create a",https://www.tacchini.it/wp-content/uploads/2022/01/Tacchini-2021-Togrul-01.svg,"Top: top with a thickness of 20 mm. Stain-resistant treatment for marble available on request.; Undertop in mdf, 19 mm thick, matt black lacquered.; Base/legs: leg in rigid polyurethane, finishing with spatulated clay in different colors. Painted iron ballast inside the leg.; Top:; Base/legs:; Top and base/legs:",Cod.,1,120,120,73.0
100,Togrul,Gordon Guillaumier,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/togrul/,"A totem that transforms any room into a temple of conviviality. With Togrul, designer Gordon Guillaumier goes beyond the limits of matter to create a",https://www.tacchini.it/wp-content/uploads/2022/01/Tacchini-2021-Togrul-01.svg,"Top: top with a thickness of 20 mm. Stain-resistant treatment for marble available on request.; Undertop in mdf, 19 mm thick, matt black lacquered.; Base/legs: leg in rigid polyurethane, finishing with spatulated clay in different colors. Painted iron ballast inside the leg.; Top:; Base/legs:; Top and base/legs:",Cod.,1,160,160,73.0
100,Togrul,Gordon Guillaumier,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/togrul/,"A totem that transforms any room into a temple of conviviality. With Togrul, designer Gordon Guillaumier goes beyond the limits of matter to create a",https://www.tacchini.it/wp-content/uploads/2022/01/Tacchini-2021-Togrul-01.svg,"Top: top with a thickness of 20 mm. Stain-resistant treatment for marble available on request.; Undertop in mdf, 19 mm thick, matt black lacquered.; Base/legs: leg in rigid polyurethane, finishing with spatulated clay in different colors. Painted iron ballast inside the leg.; Top:; Base/legs:; Top and base/legs:",Cod.,1,180,180,73.0
100,Togrul,Gordon Guillaumier,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/togrul/,"A totem that transforms any room into a temple of conviviality. With Togrul, designer Gordon Guillaumier goes beyond the limits of matter to create a",https://www.tacchini.it/wp-content/uploads/2022/01/Tacchini-2021-Togrul-01.svg,"Top: top with a thickness of 20 mm. Stain-resistant treatment for marble available on request.; Undertop in mdf, 19 mm thick, matt black lacquered.; Base/legs: leg in rigid polyurethane, finishing with spatulated clay in different colors. Painted iron ballast inside the leg.; Top:; Base/legs:; Top and base/legs:",Cod.,1,240,240,125.0
101,Split,Claesson Koivisto Rune,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/split/,"All-important and necessary accessories, Split coffee and side/occasional tables fit right into everyday life and also into the daily grind of contract",https://www.tacchini.it/wp-content/uploads/2017/11/Split-85.svg,"Base/legs: metal base powder-coated painted.; Top: thickness 19 mm MDF lacquered, or marble top. Anti stain marble treatment available on request.; Base/legs:; Top:",Cod.,1,130,127,72.0
101,Split,Claesson Koivisto Rune,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/split/,"All-important and necessary accessories, Split coffee and side/occasional tables fit right into everyday life and also into the daily grind of contract",https://www.tacchini.it/wp-content/uploads/2017/11/Split-85.svg,"Base/legs: metal base powder-coated painted.; Top: thickness 19 mm MDF lacquered, or marble top. Anti stain marble treatment available on request.; Base/legs:; Top:",Cod.,1,220,220,120.0
102,Kelly T,Claesson Koivisto Rune,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/kelly-t/,Kelly tables are a complete collection of proposals characterised by the same enjoyable formal language made of rounded and comfortable geometries. They,https://www.tacchini.it/wp-content/uploads/2017/11/KellyT-49.svg,"Base/legs: tubular metal frame Ø 18 mm (high tables), Ø 14 mm (low tables) powder-coated painted.; Table top: MDF 23 mm aluminium plated powder-coated. Finishes available: T-A (Embossed) or T-B (Velvet).; Base/legs:; Top:",Cod.,1,99,99,99.0
102,Kelly T,Claesson Koivisto Rune,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/kelly-t/,Kelly tables are a complete collection of proposals characterised by the same enjoyable formal language made of rounded and comfortable geometries. They,https://www.tacchini.it/wp-content/uploads/2017/11/KellyT-49.svg,"Base/legs: tubular metal frame Ø 18 mm (high tables), Ø 14 mm (low tables) powder-coated painted.; Table top: MDF 23 mm aluminium plated powder-coated. Finishes available: T-A (Embossed) or T-B (Velvet).; Base/legs:; Top:",Cod.,1,220,220,99.0
102,Kelly T,Claesson Koivisto Rune,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/kelly-t/,Kelly tables are a complete collection of proposals characterised by the same enjoyable formal language made of rounded and comfortable geometries. They,https://www.tacchini.it/wp-content/uploads/2017/11/KellyT-49.svg,"Base/legs: tubular metal frame Ø 18 mm (high tables), Ø 14 mm (low tables) powder-coated painted.; Table top: MDF 23 mm aluminium plated powder-coated. Finishes available: T-A (Embossed) or T-B (Velvet).; Base/legs:; Top:",Cod.,1,2809,280,99.0
102,Kelly T,Claesson Koivisto Rune,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/kelly-t/,Kelly tables are a complete collection of proposals characterised by the same enjoyable formal language made of rounded and comfortable geometries. They,https://www.tacchini.it/wp-content/uploads/2017/11/KellyT-49.svg,"Base/legs: tubular metal frame Ø 18 mm (high tables), Ø 14 mm (low tables) powder-coated painted.; Table top: MDF 23 mm aluminium plated powder-coated. Finishes available: T-A (Embossed) or T-B (Velvet).; Base/legs:; Top:",Cod.,1,120,120,120.0
103,Colombo and 1953,Lorenzo Bini,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/colombo-and-1953/,"In these consoles designed by Lorenzo Bini, modern and contemporary works are captured by a marble slab in an irregularly shaped plane. A few details are",https://www.tacchini.it/wp-content/uploads/2023/04/Tacchini-1953.svg,Top and base/legs:,1953Cod.,1953,1,118,118.0
103,Colombo and 1953,Lorenzo Bini,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/colombo-and-1953/,"In these consoles designed by Lorenzo Bini, modern and contemporary works are captured by a marble slab in an irregularly shaped plane. A few details are",https://www.tacchini.it/wp-content/uploads/2023/04/Tacchini-1953.svg,Top and base/legs:,ColomboCod.,1,133,144,59.0
104,Torii Love,Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tables-desks-and-consoles/torii-love/,"In the console designed by Studiopepe, the torii, the traditional Japanese portals, are re-discovered through new functions and meanings. In a succession",https://www.tacchini.it/wp-content/uploads/2023/04/Tacchini-Torii-Love.svg,Finishes:,Cod.,1,150,150,45.0
105,Astral,Faye Toogood,https://www.tacchini.it/en/https://www.tacchini.it/en/storage-cabinets/astral/,"Astral is a metal cabinet forming part of Cosmic: Toogood’s collaborative collection with Tacchini. Like the other pieces in Cosmic, Astral celebrates",https://www.tacchini.it/wp-content/uploads/2024/04/Tacchini-Astral.svg,"Epoxy powder coated sheet metal frame, with matte internal and glossy external finishing.; Available in light (ivory and taupe) and dark (grey and green) color.; Plaster version (external/internal):; Green version (external/internal):",Cod.,150,89,32,149.0
